gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
29200645,1993-02-14 20:00:00,Portland,Trail Blazers,1610612757,Los Angeles,Clippers,1610612746,86,96,1610612746,Regular Season,12888.0,51,,,
29200646,1993-02-14 20:00:00,New Jersey,Nets,1610612751,Miami,Heat,1610612748,117,111,1610612751,Regular Season,16299.0,11,,,
29200647,1993-02-14 20:00:00,Los Angeles,Lakers,1610612747,Atlanta,Hawks,1610612737,135,96,1610612747,Regular Season,16219.0,20,,,
29200633,1993-02-13 20:00:00,Seattle,SuperSonics,1610612760,Phoenix,Suns,1610612756,95,94,1610612760,Regular Season,14812.0,72,,,
29200634,1993-02-13 20:00:00,Denver,Nuggets,1610612743,Washington,Bullets,1610612764,123,104,1610612743,Regular Season,17022.0,36,,,
29200635,1993-02-13 20:00:00,Dallas,Mavericks,1610612742,Philadelphia,76ers,1610612755,96,119,1610612755,Regular Season,13408.0,49,,,
29200636,1993-02-13 20:00:00,Sacramento,Kings,1610612758,Golden State,Warriors,1610612744,110,111,1610612744,Regular Season,17317.0,3,,,
29200637,1993-02-13 20:00:00,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,88,97,1610612745,Regular Season,19006.0,61,,,
29200638,1993-02-13 20:00:00,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,111,116,1610612739,Regular Season,18676.0,66,,,
29200639,1993-02-13 20:00:00,Utah,Jazz,1610612762,Atlanta,Hawks,1610612737,112,121,1610612737,Regular Season,19911.0,15,,,
29200640,1993-02-13 20:00:00,San Antonio,Spurs,1610612759,Boston,Celtics,1610612738,90,85,1610612759,Regular Season,16057.0,1,,,
29200641,1993-02-13 20:00:00,Milwaukee,Bucks,1610612749,Indiana,Pacers,1610612754,117,115,1610612749,Regular Season,16294.0,5,,,
29200625,1993-02-12 20:00:00,Dallas,Mavericks,1610612742,Boston,Celtics,1610612738,100,109,1610612738,Regular Season,15548.0,49,,,
29200626,1993-02-12 20:00:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,104,111,1610612757,Regular Season,14031.0,100,,,
29200627,1993-02-12 20:00:00,Indiana,Pacers,1610612754,Minnesota,Timberwolves,1610612750,100,102,1610612750,Regular Season,13975.0,33,,,
29200628,1993-02-12 20:00:00,Chicago,Bulls,1610612741,New York,Knicks,1610612752,98,104,1610612752,Regular Season,18676.0,66,,,
29200629,1993-02-12 20:00:00,Denver,Nuggets,1610612743,Philadelphia,76ers,1610612755,126,122,1610612743,Regular Season,16211.0,36,,,
29200630,1993-02-12 20:00:00,Detroit,Pistons,1610612765,New Jersey,Nets,1610612751,106,97,1610612765,Regular Season,21454.0,44,,,
29200631,1993-02-12 20:00:00,Cleveland,Cavaliers,1610612739,Milwaukee,Bucks,1610612749,120,98,1610612739,Regular Season,19427.0,22,,,
29200632,1993-02-12 20:00:00,Miami,Heat,1610612748,Charlotte,Hornets,1610612766,107,116,1610612766,Regular Season,15008.0,38,,,
29200619,1993-02-11 20:00:00,New York,Knicks,1610612752,Houston,Rockets,1610612745,125,95,1610612752,Regular Season,19763.0,30,,,
29200620,1993-02-11 20:00:00,Golden State,Warriors,1610612744,Phoenix,Suns,1610612756,100,122,1610612756,Regular Season,15025.0,53,,,
29200621,1993-02-11 20:00:00,Charlotte,Hornets,1610612766,Orlando,Magic,1610612753,116,107,1610612766,Regular Season,23698.0,9,,,
29200622,1993-02-11 20:00:00,Sacramento,Kings,1610612758,Atlanta,Hawks,1610612737,116,105,1610612758,Regular Season,17317.0,3,,,
29200623,1993-02-11 20:00:00,Seattle,SuperSonics,1610612760,Utah,Jazz,1610612762,96,101,1610612762,Regular Season,14433.0,72,,,
29200624,1993-02-11 20:00:00,San Antonio,Spurs,1610612759,Washington,Bullets,1610612764,105,95,1610612759,Regular Season,16057.0,1,,,
29200611,1993-02-10 20:00:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,90,101,1610612748,Regular Season,18289.0,61,,,
29200612,1993-02-10 20:00:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,104,115,1610612741,Regular Season,16530.0,33,,,
29200613,1993-02-10 20:00:00,Los Angeles,Lakers,1610612747,Denver,Nuggets,1610612743,111,102,1610612747,Regular Season,14351.0,20,,,
29200614,1993-02-10 20:00:00,Orlando,Magic,1610612753,Cleveland,Cavaliers,1610612739,96,87,1610612753,Regular Season,15151.0,43,,,
29200615,1993-02-10 20:00:00,Philadelphia,76ers,1610612755,Houston,Rockets,1610612745,90,98,1610612745,Regular Season,9808.0,12,,,
29200616,1993-02-10 20:00:00,Dallas,Mavericks,1610612742,Washington,Bullets,1610612764,102,110,1610612764,Regular Season,10661.0,49,,,
29200617,1993-02-10 20:00:00,New Jersey,Nets,1610612751,Detroit,Pistons,1610612765,109,86,1610612751,Regular Season,13225.0,11,,,
29200618,1993-02-10 20:00:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,122,100,1610612756,Regular Season,19023.0,2,,,
29200604,1993-02-09 20:00:00,Charlotte,Hornets,1610612766,Cleveland,Cavaliers,1610612739,103,107,1610612739,Regular Season,23698.0,9,,,
29200605,1993-02-09 20:00:00,Golden State,Warriors,1610612744,Atlanta,Hawks,1610612737,114,125,1610612737,Regular Season,15025.0,53,,,
29200606,1993-02-09 20:00:00,San Antonio,Spurs,1610612759,Los Angeles,Clippers,1610612746,112,97,1610612759,Regular Season,16057.0,1,,,
29200607,1993-02-09 20:00:00,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,104,92,1610612738,Regular Season,14137.0,94,,,
29200608,1993-02-09 20:00:00,Sacramento,Kings,1610612758,Utah,Jazz,1610612762,114,119,1610612762,Regular Season,17317.0,3,,,
29200609,1993-02-09 20:00:00,Seattle,SuperSonics,1610612760,Denver,Nuggets,1610612743,92,96,1610612743,Regular Season,12093.0,72,,,
29200610,1993-02-09 20:00:00,Detroit,Pistons,1610612765,Miami,Heat,1610612748,105,106,1610612748,Regular Season,21454.0,44,,,
29200600,1993-02-08 20:00:00,Philadelphia,76ers,1610612755,New York,Knicks,1610612752,115,120,1610612752,Regular Season,13427.0,12,,,
29200601,1993-02-08 20:00:00,Houston,Rockets,1610612745,Washington,Bullets,1610612764,100,106,1610612764,Regular Season,9622.0,60,,,
29200602,1993-02-08 20:00:00,Los Angeles,Lakers,1610612747,Dallas,Mavericks,1610612742,108,100,1610612747,Regular Season,14202.0,20,,,
29200603,1993-02-08 20:00:00,Utah,Jazz,1610612762,Orlando,Magic,1610612753,108,96,1610612762,Regular Season,19911.0,15,,,
29200594,1993-02-07 20:00:00,New York,Knicks,1610612752,Miami,Heat,1610612748,104,82,1610612752,Regular Season,19763.0,30,,,
29200595,1993-02-07 20:00:00,Boston,Celtics,1610612738,Golden State,Warriors,1610612744,87,82,1610612738,Regular Season,14890.0,111,,,
29200596,1993-02-07 20:00:00,Detroit,Pistons,1610612765,Seattle,SuperSonics,1610612760,101,103,1610612760,Regular Season,31454.0,44,,,
29200597,1993-02-07 20:00:00,Milwaukee,Bucks,1610612749,New Jersey,Nets,1610612751,102,105,1610612751,Regular Season,18633.0,5,,,
29200598,1993-02-07 20:00:00,Phoenix,Suns,1610612756,Orlando,Magic,1610612753,121,105,1610612756,Regular Season,19023.0,2,,,
29200599,1993-02-07 20:00:00,Portland,Trail Blazers,1610612757,Chicago,Bulls,1610612741,91,101,1610612741,Regular Season,12888.0,51,,,
29200589,1993-02-06 20:00:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,109,120,1610612739,Regular Season,15381.0,41,,,
29200590,1993-02-06 20:00:00,Washington,Bullets,1610612764,Seattle,SuperSonics,1610612760,92,120,1610612760,Regular Season,10015.0,74,,,
29200591,1993-02-06 20:00:00,San Antonio,Spurs,1610612759,Minnesota,Timberwolves,1610612750,104,95,1610612759,Regular Season,16057.0,1,,,
29200592,1993-02-06 20:00:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,111,93,1610612743,Regular Season,13546.0,36,,,
29200593,1993-02-06 20:00:00,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,119,110,1610612746,Regular Season,12803.0,100,,,
29200579,1993-02-05 20:00:00,Portland,Trail Blazers,1610612757,Orlando,Magic,1610612753,106,114,1610612753,Regular Season,12888.0,51,,,
29200580,1993-02-05 20:00:00,Washington,Bullets,1610612764,Golden State,Warriors,1610612744,138,111,1610612764,Regular Season,18756.0,74,,,
29200581,1993-02-05 20:00:00,Houston,Rockets,1610612745,Minnesota,Timberwolves,1610612750,105,112,1610612750,Regular Season,12513.0,60,,,
29200582,1993-02-05 20:00:00,Miami,Heat,1610612748,New York,Knicks,1610612752,105,108,1610612752,Regular Season,15008.0,38,,,
29200583,1993-02-05 20:00:00,Boston,Celtics,1610612738,Philadelphia,76ers,1610612755,105,93,1610612738,Regular Season,14890.0,111,,,
29200584,1993-02-05 20:00:00,Cleveland,Cavaliers,1610612739,Detroit,Pistons,1610612765,109,89,1610612739,Regular Season,20273.0,22,,,
29200585,1993-02-05 20:00:00,Charlotte,Hornets,1610612766,Milwaukee,Bucks,1610612749,118,111,1610612766,Regular Season,23698.0,9,,,
29200586,1993-02-05 20:00:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,132,104,1610612756,Regular Season,19023.0,2,,,
29200587,1993-02-05 20:00:00,Dallas,Mavericks,1610612742,Indiana,Pacers,1610612754,105,104,1610612742,Regular Season,11715.0,49,,,
29200588,1993-02-05 20:00:00,Denver,Nuggets,1610612743,Sacramento,Kings,1610612758,116,103,1610612743,Regular Season,14409.0,36,,,
29200574,1993-02-04 20:00:00,Los Angeles,Lakers,1610612747,Utah,Jazz,1610612762,114,110,1610612747,Regular Season,14629.0,20,,,
29200575,1993-02-04 20:00:00,New Jersey,Nets,1610612751,Seattle,SuperSonics,1610612760,113,103,1610612751,Regular Season,12774.0,11,,,
29200576,1993-02-04 20:00:00,San Antonio,Spurs,1610612759,Indiana,Pacers,1610612754,133,115,1610612759,Regular Season,16057.0,1,,,
29200577,1993-02-04 20:00:00,Los Angeles,Clippers,1610612746,Chicago,Bulls,1610612741,105,107,1610612741,Regular Season,15989.0,100,,,
29200578,1993-02-04 20:00:00,New York,Knicks,1610612752,Golden State,Warriors,1610612744,105,101,1610612752,Regular Season,19763.0,30,,,
29200567,1993-02-03 20:00:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,122,102,1610612756,Regular Season,19023.0,2,,,
29200568,1993-02-03 20:00:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,100,108,1610612739,Regular Season,14297.0,5,,,
29200569,1993-02-03 20:00:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,102,119,1610612745,Regular Season,10771.0,49,,,
29200570,1993-02-03 20:00:00,Utah,Jazz,1610612762,Denver,Nuggets,1610612743,100,96,1610612762,Regular Season,19911.0,15,,,
29200571,1993-02-03 20:00:00,Miami,Heat,1610612748,Atlanta,Hawks,1610612737,116,96,1610612748,Regular Season,15008.0,38,,,
29200572,1993-02-03 20:00:00,Philadelphia,76ers,1610612755,Charlotte,Hornets,1610612766,118,129,1610612766,Regular Season,15180.0,12,,,
29200573,1993-02-03 20:00:00,Sacramento,Kings,1610612758,Chicago,Bulls,1610612741,88,107,1610612741,Regular Season,17317.0,3,,,
29200559,1993-02-02 20:00:00,Houston,Rockets,1610612745,Indiana,Pacers,1610612754,115,104,1610612745,Regular Season,9502.0,60,,,
29200560,1993-02-02 20:00:00,Los Angeles,Lakers,1610612747,Orlando,Magic,1610612753,97,110,1610612753,Regular Season,17505.0,20,,,
29200561,1993-02-02 20:00:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,112,108,1610612746,Regular Season,15989.0,100,,,
29200562,1993-02-02 20:00:00,Portland,Trail Blazers,1610612757,Minnesota,Timberwolves,1610612750,91,104,1610612750,Regular Season,12888.0,51,,,
29200563,1993-02-02 20:00:00,New York,Knicks,1610612752,Washington,Bullets,1610612764,105,100,1610612752,Regular Season,17302.0,30,,,
29200564,1993-02-02 20:00:00,Cleveland,Cavaliers,1610612739,Golden State,Warriors,1610612744,100,90,1610612739,Regular Season,16681.0,22,,,
29200565,1993-02-02 20:00:00,San Antonio,Spurs,1610612759,New Jersey,Nets,1610612751,111,93,1610612759,Regular Season,16057.0,1,,,
29200566,1993-02-02 20:00:00,Atlanta,Hawks,1610612737,Seattle,SuperSonics,1610612760,118,109,1610612737,Regular Season,10163.0,41,,,
29200554,1993-02-01 20:00:00,Dallas,Mavericks,1610612742,New Jersey,Nets,1610612751,96,115,1610612751,Regular Season,10452.0,49,,,
29200555,1993-02-01 20:00:00,Charlotte,Hornets,1610612766,Seattle,SuperSonics,1610612760,112,100,1610612766,Regular Season,23698.0,9,,,
29200556,1993-02-01 20:00:00,Sacramento,Kings,1610612758,Orlando,Magic,1610612753,115,119,1610612753,Regular Season,17317.0,3,,,
29200557,1993-02-01 20:00:00,Milwaukee,Bucks,1610612749,Golden State,Warriors,1610612744,116,102,1610612749,Regular Season,16236.0,5,,,
29200558,1993-02-01 20:00:00,Utah,Jazz,1610612762,Chicago,Bulls,1610612741,92,96,1610612741,Regular Season,19911.0,15,,,
29200553,1993-01-31 20:00:00,Boston,Celtics,1610612738,Los Angeles,Lakers,1610612747,87,96,1610612747,Regular Season,14890.0,111,,,
29200542,1993-01-30 20:00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,98,95,1610612748,Regular Season,15008.0,38,,,
29200543,1993-01-30 20:00:00,Atlanta,Hawks,1610612737,Philadelphia,76ers,1610612755,149,123,1610612737,Regular Season,12878.0,41,,,
29200544,1993-01-30 20:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,129,124,1610612759,Regular Season,16057.0,1,,,
29200545,1993-01-30 20:00:00,Denver,Nuggets,1610612743,Chicago,Bulls,1610612741,109,102,1610612743,Regular Season,17022.0,36,,,
29200546,1993-01-30 20:00:00,Utah,Jazz,1610612762,Los Angeles,Clippers,1610612746,113,105,1610612762,Regular Season,19911.0,15,,,
29200547,1993-01-30 20:00:00,Houston,Rockets,1610612745,New Jersey,Nets,1610612751,108,105,1610612745,Regular Season,11801.0,60,,,
29200548,1993-01-30 20:00:00,Minnesota,Timberwolves,1610612750,Milwaukee,Bucks,1610612749,91,82,1610612750,Regular Season,19006.0,61,,,
29200549,1993-01-30 20:00:00,Phoenix,Suns,1610612756,Dallas,Mavericks,1610612742,126,105,1610612756,Regular Season,19023.0,2,,,
29200550,1993-01-30 20:00:00,Indiana,Pacers,1610612754,Detroit,Pistons,1610612765,110,106,1610612754,Regular Season,16530.0,33,,,
29200551,1993-01-30 20:00:00,Seattle,SuperSonics,1610612760,Portland,Trail Blazers,1610612757,108,86,1610612760,Regular Season,14812.0,72,,,
29200552,1993-01-30 20:00:00,Washington,Bullets,1610612764,Charlotte,Hornets,1610612766,121,127,1610612766,Regular Season,18756.0,74,,,
29200535,1993-01-29 20:00:00,Detroit,Pistons,1610612765,Minnesota,Timberwolves,1610612750,112,103,1610612765,Regular Season,21454.0,44,,,
29200536,1993-01-29 20:00:00,Phoenix,Suns,1610612756,San Antonio,Spurs,1610612759,125,110,1610612756,Regular Season,19023.0,2,,,
29200537,1993-01-29 20:00:00,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,120,130,1610612758,Regular Season,11410.0,49,,,
29200538,1993-01-29 20:00:00,Golden State,Warriors,1610612744,Los Angeles,Clippers,1610612746,105,106,1610612746,Regular Season,15025.0,53,,,
29200539,1993-01-29 20:00:00,Orlando,Magic,1610612753,Boston,Celtics,1610612738,105,116,1610612738,Regular Season,15151.0,43,,,
29200540,1993-01-29 20:00:00,Charlotte,Hornets,1610612766,Los Angeles,Lakers,1610612747,108,123,1610612747,Regular Season,23698.0,9,,,
29200541,1993-01-29 20:00:00,Philadelphia,76ers,1610612755,Washington,Bullets,1610612764,92,86,1610612755,Regular Season,12359.0,12,,,
29200529,1993-01-28 20:00:00,Miami,Heat,1610612748,Milwaukee,Bucks,1610612749,87,109,1610612749,Regular Season,15008.0,38,,,
29200530,1993-01-28 20:00:00,New York,Knicks,1610612752,Atlanta,Hawks,1610612737,105,110,1610612737,Regular Season,19763.0,30,,,
29200531,1993-01-28 20:00:00,Houston,Rockets,1610612745,Chicago,Bulls,1610612741,94,83,1610612745,Regular Season,16611.0,60,,,
29200532,1993-01-28 20:00:00,Indiana,Pacers,1610612754,Los Angeles,Lakers,1610612747,127,110,1610612754,Regular Season,13085.0,33,,,
29200533,1993-01-28 20:00:00,Denver,Nuggets,1610612743,New Jersey,Nets,1610612751,110,100,1610612743,Regular Season,10582.0,36,,,
29200534,1993-01-28 20:00:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,127,113,1610612739,Regular Season,20273.0,22,,,
29200522,1993-01-27 20:00:00,Golden State,Warriors,1610612744,Denver,Nuggets,1610612743,123,95,1610612744,Regular Season,15025.0,53,,,
29200523,1993-01-27 20:00:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,103,94,1610612765,Regular Season,21454.0,44,,,
29200524,1993-01-27 20:00:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,125,127,1610612754,Regular Season,10035.0,12,,,
29200525,1993-01-27 20:00:00,Minnesota,Timberwolves,1610612750,Phoenix,Suns,1610612756,116,117,1610612756,Regular Season,18503.0,61,,,
29200526,1993-01-27 20:00:00,Los Angeles,Clippers,1610612746,Utah,Jazz,1610612762,107,97,1610612746,Regular Season,12230.0,100,,,
29200527,1993-01-27 20:00:00,Seattle,SuperSonics,1610612760,San Antonio,Spurs,1610612759,99,119,1610612759,Regular Season,14651.0,72,,,
29200528,1993-01-27 20:00:00,Charlotte,Hornets,1610612766,Sacramento,Kings,1610612758,117,107,1610612766,Regular Season,23698.0,9,,,
29200514,1993-01-26 20:00:00,Utah,Jazz,1610612762,Cleveland,Cavaliers,1610612739,113,96,1610612762,Regular Season,19911.0,15,,,
29200515,1993-01-26 20:00:00,Washington,Bullets,1610612764,Miami,Heat,1610612748,104,102,1610612764,Regular Season,7041.0,74,,,
29200516,1993-01-26 20:00:00,New Jersey,Nets,1610612751,Los Angeles,Lakers,1610612747,106,91,1610612751,Regular Season,16467.0,11,,,
29200517,1993-01-26 20:00:00,Milwaukee,Bucks,1610612749,Houston,Rockets,1610612745,100,86,1610612749,Regular Season,14584.0,5,,,
29200518,1993-01-26 20:00:00,Orlando,Magic,1610612753,Atlanta,Hawks,1610612737,120,106,1610612753,Regular Season,15151.0,43,,,
29200519,1993-01-26 20:00:00,New York,Knicks,1610612752,Philadelphia,76ers,1610612755,98,90,1610612752,Regular Season,19763.0,30,,,
29200520,1993-01-26 20:00:00,Dallas,Mavericks,1610612742,Chicago,Bulls,1610612741,88,123,1610612741,Regular Season,17502.0,49,,,
29200521,1993-01-26 20:00:00,Portland,Trail Blazers,1610612757,Golden State,Warriors,1610612744,143,133,1610612757,Regular Season,12888.0,51,,,
29200511,1993-01-25 20:00:00,Denver,Nuggets,1610612743,Minnesota,Timberwolves,1610612750,102,97,1610612743,Regular Season,10178.0,36,,,
29200512,1993-01-25 20:00:00,Atlanta,Hawks,1610612737,Sacramento,Kings,1610612758,117,106,1610612737,Regular Season,7162.0,41,,,
29200513,1993-01-25 20:00:00,Detroit,Pistons,1610612765,Phoenix,Suns,1610612756,119,121,1610612756,Regular Season,21454.0,44,,,
29200504,1993-01-24 20:00:00,New Jersey,Nets,1610612751,Houston,Rockets,1610612745,100,83,1610612751,Regular Season,13136.0,11,,,
29200505,1993-01-24 20:00:00,Los Angeles,Clippers,1610612746,Seattle,SuperSonics,1610612760,116,95,1610612746,Regular Season,15540.0,100,,,
29200506,1993-01-24 20:00:00,Washington,Bullets,1610612764,Los Angeles,Lakers,1610612747,110,112,1610612747,Regular Season,14704.0,74,,,
29200507,1993-01-24 20:00:00,Charlotte,Hornets,1610612766,Indiana,Pacers,1610612754,105,112,1610612754,Regular Season,23698.0,9,,,
29200508,1993-01-24 20:00:00,Utah,Jazz,1610612762,Portland,Trail Blazers,1610612757,113,124,1610612757,Regular Season,19911.0,15,,,
29200509,1993-01-24 20:00:00,San Antonio,Spurs,1610612759,Chicago,Bulls,1610612741,103,99,1610612759,Regular Season,16057.0,1,,,
29200510,1993-01-24 20:00:00,Miami,Heat,1610612748,Dallas,Mavericks,1610612742,122,106,1610612748,Regular Season,15008.0,38,,,
29200498,1993-01-23 20:00:00,Atlanta,Hawks,1610612737,Phoenix,Suns,1610612756,91,110,1610612756,Regular Season,16531.0,41,,,
29200499,1993-01-23 20:00:00,Denver,Nuggets,1610612743,Cleveland,Cavaliers,1610612739,97,95,1610612743,Regular Season,17022.0,36,,,
29200500,1993-01-23 20:00:00,Sacramento,Kings,1610612758,Minnesota,Timberwolves,1610612750,113,108,1610612758,Regular Season,17317.0,3,,,
29200501,1993-01-23 20:00:00,Indiana,Pacers,1610612754,Houston,Rockets,1610612745,100,113,1610612745,Regular Season,12674.0,33,,,
29200502,1993-01-23 20:00:00,Milwaukee,Bucks,1610612749,Philadelphia,76ers,1610612755,104,113,1610612755,Regular Season,16253.0,5,,,
29200503,1993-01-23 20:00:00,Orlando,Magic,1610612753,Dallas,Mavericks,1610612742,127,106,1610612753,Regular Season,15151.0,43,,,
29200488,1993-01-22 20:00:00,Chicago,Bulls,1610612741,Charlotte,Hornets,1610612766,97,105,1610612766,Regular Season,18676.0,66,,,
29200489,1993-01-22 20:00:00,San Antonio,Spurs,1610612759,Detroit,Pistons,1610612765,123,109,1610612759,Regular Season,16057.0,1,,,
29200490,1993-01-22 20:00:00,Atlanta,Hawks,1610612737,New Jersey,Nets,1610612751,102,91,1610612737,Regular Season,9419.0,41,,,
29200491,1993-01-22 20:00:00,Orlando,Magic,1610612753,Miami,Heat,1610612748,104,110,1610612748,Regular Season,15151.0,43,,,
29200492,1993-01-22 20:00:00,Washington,Bullets,1610612764,Phoenix,Suns,1610612756,115,122,1610612756,Regular Season,18756.0,74,,,
29200493,1993-01-22 20:00:00,Los Angeles,Clippers,1610612746,Cleveland,Cavaliers,1610612739,92,100,1610612739,Regular Season,12976.0,100,,,
29200494,1993-01-22 20:00:00,Portland,Trail Blazers,1610612757,Sacramento,Kings,1610612758,135,127,1610612757,Regular Season,12888.0,51,,,
29200495,1993-01-22 20:00:00,Utah,Jazz,1610612762,Los Angeles,Lakers,1610612747,98,94,1610612762,Regular Season,19911.0,15,,,
29200496,1993-01-22 20:00:00,Golden State,Warriors,1610612744,Seattle,SuperSonics,1610612760,114,118,1610612760,Regular Season,15025.0,53,,,
29200497,1993-01-22 20:00:00,Philadelphia,76ers,1610612755,New York,Knicks,1610612752,91,109,1610612752,Regular Season,17183.0,12,,,
29200484,1993-01-21 20:00:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,108,110,1610612749,Regular Season,10167.0,33,,,
29200485,1993-01-21 20:00:00,New Jersey,Nets,1610612751,Chicago,Bulls,1610612741,94,107,1610612741,Regular Season,20049.0,11,,,
29200486,1993-01-21 20:00:00,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,94,110,1610612743,Regular Season,11133.0,49,,,
29200487,1993-01-21 20:00:00,Houston,Rockets,1610612745,Detroit,Pistons,1610612765,126,120,1610612745,Regular Season,13406.0,60,,,
29200477,1993-01-20 20:00:00,Boston,Celtics,1610612738,Atlanta,Hawks,1610612737,121,106,1610612738,Regular Season,14890.0,111,,,
29200478,1993-01-20 20:00:00,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,120,113,1610612744,Regular Season,15025.0,53,,,
29200479,1993-01-20 20:00:00,Cleveland,Cavaliers,1610612739,Phoenix,Suns,1610612756,123,119,1610612739,Regular Season,20273.0,22,,,
29200480,1993-01-20 20:00:00,Miami,Heat,1610612748,Philadelphia,76ers,1610612755,112,115,1610612755,Regular Season,15008.0,38,,,
29200481,1993-01-20 20:00:00,Los Angeles,Lakers,1610612747,Seattle,SuperSonics,1610612760,101,111,1610612760,Regular Season,14114.0,20,,,
29200482,1993-01-20 20:00:00,Minnesota,Timberwolves,1610612750,Portland,Trail Blazers,1610612757,94,110,1610612757,Regular Season,18149.0,61,,,
29200483,1993-01-20 20:00:00,New York,Knicks,1610612752,Charlotte,Hornets,1610612766,114,91,1610612752,Regular Season,19763.0,30,,,
29200471,1993-01-19 20:00:00,San Antonio,Spurs,1610612759,Denver,Nuggets,1610612743,121,110,1610612759,Regular Season,16057.0,1,,,
29200472,1993-01-19 20:00:00,Sacramento,Kings,1610612758,Houston,Rockets,1610612745,96,102,1610612745,Regular Season,17317.0,3,,,
29200473,1993-01-19 20:00:00,Charlotte,Hornets,1610612766,Atlanta,Hawks,1610612737,100,102,1610612737,Regular Season,23698.0,9,,,
29200474,1993-01-19 20:00:00,Indiana,Pacers,1610612754,Washington,Bullets,1610612764,116,96,1610612754,Regular Season,10008.0,33,,,
29200475,1993-01-19 20:00:00,Milwaukee,Bucks,1610612749,Portland,Trail Blazers,1610612757,92,119,1610612757,Regular Season,14871.0,5,,,
29200476,1993-01-19 20:00:00,Dallas,Mavericks,1610612742,Detroit,Pistons,1610612765,113,103,1610612742,Regular Season,11498.0,49,,,
29200463,1993-01-18 20:00:00,New York,Knicks,1610612752,Phoenix,Suns,1610612756,106,103,1610612752,Regular Season,19763.0,30,,,
29200464,1993-01-18 20:00:00,Philadelphia,76ers,1610612755,Orlando,Magic,1610612753,124,118,1610612755,Regular Season,16350.0,12,,,
29200465,1993-01-18 20:00:00,Seattle,SuperSonics,1610612760,Utah,Jazz,1610612762,106,96,1610612760,Regular Season,14663.0,72,,,
29200466,1993-01-18 20:00:00,Golden State,Warriors,1610612744,Sacramento,Kings,1610612758,107,111,1610612758,Regular Season,15025.0,53,,,
29200467,1993-01-18 20:00:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,103,93,1610612741,Regular Season,18676.0,66,,,
29200468,1993-01-18 20:00:00,Minnesota,Timberwolves,1610612750,Los Angeles,Clippers,1610612746,93,94,1610612746,Regular Season,17879.0,61,,,
29200469,1993-01-18 20:00:00,New Jersey,Nets,1610612751,Indiana,Pacers,1610612754,100,97,1610612751,Regular Season,10335.0,11,,,
29200470,1993-01-18 20:00:00,Los Angeles,Lakers,1610612747,Houston,Rockets,1610612745,90,110,1610612745,Regular Season,15489.0,20,,,
29200462,1993-01-17 20:00:00,Portland,Trail Blazers,1610612757,Seattle,SuperSonics,1610612760,109,97,1610612757,Regular Season,12888.0,51,,,
29200452,1993-01-16 20:00:00,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,123,108,1610612755,Regular Season,16506.0,12,,,
29200453,1993-01-16 20:00:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,124,128,1610612753,Regular Season,18676.0,66,,,
29200454,1993-01-16 20:00:00,Indiana,Pacers,1610612754,Golden State,Warriors,1610612744,117,116,1610612754,Regular Season,14685.0,33,,,
29200455,1993-01-16 20:00:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,127,99,1610612739,Regular Season,20273.0,22,,,
29200456,1993-01-16 20:00:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,108,107,1610612762,Regular Season,19911.0,15,,,
29200457,1993-01-16 20:00:00,Houston,Rockets,1610612745,New York,Knicks,1610612752,104,102,1610612745,Regular Season,15601.0,60,,,
29200458,1993-01-16 20:00:00,Washington,Bullets,1610612764,New Jersey,Nets,1610612751,101,109,1610612751,Regular Season,12346.0,75,,,
