personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,Full Name
77467,Tom,Marshall,1/6/1931,Western Kentucky,USA,76,215,FALSE,TRUE,FALSE,1954,1,7,Tom Marshall
77468,Vester,Marshall,12/22/1948,Oklahoma,USA,79,200,FALSE,TRUE,FALSE,-1,-1,-1,Vester Marshall
77469,Brian,Martin,8/18/1962,Kansas,USA,81,212,FALSE,TRUE,FALSE,1984,9,185,Brian Martin
77471,Donald,Martin,5/25/1920,Georgetown,USA,68,160,TRUE,FALSE,FALSE,-1,-1,-1,Donald Martin
77472,Fernando,Martin,3/25/1962,Real Madrid,Spain,81,220,FALSE,FALSE,TRUE,1985,2,38,Fernando Martin
77473,Don,Martin,2/7/1920,Central Missouri,USA,79,77473,FALSE,FALSE,FALSE,-22,-22,-22,Don Martin
77474,Jeff,Martin,1/14/1967,Murray State,USA,77,195,TRUE,FALSE,FALSE,1989,2,31,Jeff Martin
77475,Larue,Martin,3/26/1950,Loyola-Chicago,USA,83,208,FALSE,FALSE,TRUE,1972,1,1,Larue Martin
77476,Mo,Martin,7/2/1964,St. Joseph's (PA),USA,78,200,TRUE,FALSE,FALSE,1986,1,16,Mo Martin
77477,Phil,Martin,4/2/1928,Toledo,USA,75,77477,TRUE,FALSE,FALSE,1954,4,29,Phil Martin
77478,Bob,Martin,10/7/1969,Minnesota,USA,84,250,FALSE,FALSE,TRUE,-1,-1,-1,Bob Martin
77479,Ronald,Martin,4/11/1939,St. Bonaventure,USA,74,77479,TRUE,FALSE,FALSE,1961,2,10,Ronald Martin
77480,Slater,Martin,10/22/1925,Texas-Austin,USA,70,170,TRUE,FALSE,FALSE,-1,-1,-1,Slater Martin
77481,Bill,Martin,8/16/1962,Georgetown,USA,79,205,FALSE,TRUE,FALSE,1985,2,26,Bill Martin
77482,Al,Masino,2/5/1928,Canisius,USA,70,174,TRUE,FALSE,FALSE,-1,-1,-1,Al Masino
77483,Eddie,Mast,10/3/1948,Temple,USA,81,220,FALSE,TRUE,FALSE,1969,3,40,Eddie Mast
77484,Wes,Matthews,8/24/1959,Wisconsin,USA,73,170,TRUE,FALSE,FALSE,1980,1,14,Wes Matthews
77485,Ariel,Maughan,2/23/1923,Utah State,USA,76,190,FALSE,TRUE,FALSE,-1,-1,-1,Ariel Maughan
77486,Marlon,Maxey,2/19/1969,Texas-El Paso,USA,80,250,FALSE,TRUE,FALSE,1992,2,28,Marlon Maxey
77487,Cedric,Maxwell,11/21/1955,North Carolina-Charlotte,USA,80,205,FALSE,TRUE,FALSE,1977,1,12,Cedric Maxwell
77489,Don,May,1/3/1946,Dayton,USA,76,200,FALSE,TRUE,FALSE,1968,3,30,Don May
77490,Scott,May,3/19/1954,Indiana,USA,78,215,FALSE,TRUE,FALSE,1976,1,2,Scott May
77492,Clyde,Mayes,3/17/1953,Furman,USA,80,225,FALSE,TRUE,FALSE,1975,2,22,Clyde Mayes
77493,Tharon,Mayes,9/9/1968,Florida State,USA,75,77493,TRUE,FALSE,FALSE,-22,-22,-22,Tharon Mayes
77494,Ken,Mayfield,5/11/1948,Tuskegee,USA,74,77494,TRUE,FALSE,FALSE,1971,3,50,Ken Mayfield
77495,Bill,Mayfield,10/17/1957,Iowa,USA,79,205,FALSE,TRUE,FALSE,-1,-1,-1,Bill Mayfield
77496,Travis,Mays,6/19/1968,Texas-Austin,USA,74,190,TRUE,FALSE,FALSE,1990,1,14,Travis Mays
77497,Matt,Mazza,9/23/1923,Michigan State,USA,75,210,FALSE,TRUE,FALSE,-1,-1,-1,Matt Mazza
77498,Bob,McAdoo,9/25/1951,North Carolina,USA,81,210,FALSE,FALSE,TRUE,1972,1,2,Bob McAdoo
77499,Ken,McBride,4/14/1905,Maryland-Eastern Shore,USA,75,190,FALSE,TRUE,FALSE,1952,,,Ken McBride
77500,Brendan,McCann,7/5/1935,St. Bonaventure,USA,74,178,TRUE,FALSE,FALSE,1957,1,5,Brendan McCann
77502,Mel,McCants,8/19/1967,Purdue,USA,80,240,FALSE,TRUE,FALSE,-1,-1,-1,Mel McCants
77503,Mike,McCarron,3/2/1922,Seton Hall,USA,71,180,TRUE,FALSE,FALSE,-1,-1,-1,Mike McCarron
77504,Andre,McCarter,8/25/1953,UCLA,USA,75,190,TRUE,FALSE,FALSE,1976,6,89,Andre McCarter
77505,Willie,McCarter,7/26/1946,Drake,USA,75,175,TRUE,FALSE,FALSE,1969,1,12,Willie McCarter
77506,Johnny,McCarthy,4/25/1934,Canisius,USA,73,77506,TRUE,FALSE,FALSE,-22,-22,-22,Johnny McCarthy
77507,Howie,McCarty,4/2/1905,Wayne State,USA,,,,,,-1,-1,-1,Howie McCarty
77509,Dwayne,McClain,2/7/1963,Villanova,USA,78,185,TRUE,FALSE,FALSE,1985,2,27,Dwayne McClain
77510,"Ted, Hound Dog",McClain,8/30/1947,Tennessee State,USA,73,180,TRUE,FALSE,FALSE,1971,2,22,"Ted, Hound Dog McClain"
77512,Jack,McCloskey,9/19/1925,Pennsylvania,USA,74,190,TRUE,FALSE,FALSE,-1,-1,-1,Jack McCloskey
77513,John,McConathy,4/9/1930,Northwestern State,USA,77,195,FALSE,TRUE,FALSE,1951,1,5,John McConathy
77514,Paul,McConnell,7/1/1928,Marshall,USA,70,77514,FALSE,FALSE,FALSE,-22,-22,-22,Paul McConnell
77515,Keith,McCord,6/22/1957,Alabama-Birmingham,USA,79,77515,TRUE,FALSE,FALSE,1979,1,198,Keith McCord
77516,Tim,McCormick,3/10/1962,Michigan,USA,83,240,FALSE,FALSE,TRUE,1984,1,12,Tim McCormick
77517,Paul,McCracken,9/11/1950,California State-Northridge,USA,76,180,TRUE,FALSE,FALSE,-1,-1,-1,Paul McCracken
77518,Scooter,McCray,2/8/1960,Louisville,USA,81,215,FALSE,TRUE,FALSE,1983,2,36,Scooter McCray
77520,John,McCullough,10/5/1956,Oklahoma,USA,76,190,TRUE,FALSE,FALSE,1979,4,85,John McCullough
77523,Jim,McDaniels,4/2/1948,Western Kentucky,USA,83,228,FALSE,FALSE,TRUE,1971,2,23,Jim McDaniels
77524,Ben,McDonald,7/20/1962,California-Irvine,USA,80,210,FALSE,TRUE,FALSE,1984,3,50,Ben McDonald
77525,Glenn,McDonald,3/18/1952,Long Beach State,USA,78,190,FALSE,TRUE,FALSE,1974,1,17,Glenn McDonald
77527,Hank,McDowell,11/13/1959,Memphis,USA,81,215,FALSE,TRUE,FALSE,1981,5,102,Hank McDowell
77528,Jim,McElroy,10/4/1953,Central Michigan,USA,75,190,TRUE,FALSE,FALSE,1975,3,38,Jim McElroy
77529,Mel,McGaha,9/26/1926,Arkansas,USA,73,77529,TRUE,FALSE,FALSE,-22,-22,-22,Mel McGaha
77530,Mike,McGee,7/29/1959,Michigan,USA,77,190,FALSE,TRUE,FALSE,1981,1,19,Mike McGee
77531,Bill,McGill,9/16/1939,Utah,USA,81,225,FALSE,FALSE,TRUE,1962,1,1,Bill McGill
77532,George,McGinnis,8/12/1950,Indiana,USA,80,235,FALSE,TRUE,FALSE,1973,2,22,George McGinnis
77533,Jon,McGlocklin,6/10/1943,Indiana,USA,77,77533,TRUE,FALSE,FALSE,1965,3,24,Jon McGlocklin
77534,Gil,McGregor,6/14/1949,Wake Forest,USA,80,240,FALSE,TRUE,FALSE,1971,6,89,Gil McGregor
77535,Allie,McGuire,7/10/1951,Marquette,USA,75,175,TRUE,FALSE,FALSE,1973,3,49,Allie McGuire
77536,Al,McGuire,9/7/1928,St. John's (NY),USA,74,180,TRUE,FALSE,FALSE,1951,6,55,Al McGuire
77537,Dick,McGuire,1/25/1926,St. John's (NY),USA,72,180,TRUE,FALSE,FALSE,1949,1,7,Dick McGuire
77540,Kenny,McIntosh,1/21/1949,Eastern Michigan,USA,79,225,FALSE,TRUE,FALSE,1971,1,15,Kenny McIntosh
77541,Kevin,McKenna,1/8/1959,Creighton,USA,77,195,FALSE,TRUE,FALSE,1981,4,88,Kevin McKenna
77542,Forrest,McKenzie,2/16/1963,Loyola-Marymount,USA,79,200,FALSE,TRUE,FALSE,1986,3,48,Forrest McKenzie
77543,Stan,McKenzie,10/6/1944,New York University,USA,77,195,FALSE,TRUE,FALSE,1966,11,94,Stan McKenzie
77545,Carlton,McKinney,10/21/1964,Southern Methodist,USA,76,190,FALSE,TRUE,FALSE,-1,-1,-1,Carlton McKinney
77546,Horace,McKinney,1/1/1919,North Carolina,USA,78,185,FALSE,TRUE,FALSE,-1,-1,-1,Horace McKinney
77547,Billy,McKinney,6/5/1955,Northwestern,USA,72,77547,FALSE,FALSE,FALSE,1977,6,115,Billy McKinney
77548,Mccoy,McLemore,4/3/1942,Drake,USA,79,230,FALSE,TRUE,FALSE,1964,3,23,Mccoy McLemore
77549,George,McLeod,1/3/1931,TCU,USA,77,77549,FALSE,FALSE,FALSE,-22,-22,-22,George McLeod
77551,Jack,McMahon,12/3/1928,St. John's (NY),USA,73,185,TRUE,FALSE,FALSE,1952,,,Jack McMahon
77553,Tom,McMillen,5/26/1952,Maryland,USA,83,215,FALSE,TRUE,FALSE,1974,1,9,Tom McMillen
77554,Jim,McMillian,3/11/1948,Columbia,USA,77,215,FALSE,TRUE,FALSE,1970,1,13,Jim McMillian
77555,Shellie,McMillon,3/11/1936,Bradley,USA,77,205,FALSE,TRUE,FALSE,1958,6,42,Shellie McMillon
77556,Mal,McMullan,8/23/1927,Xavier,USA,,77556,FALSE,FALSE,FALSE,-22,-22,-22,Mal McMullan
77557,Chet,McNabb,4/4/1905,Arizona State,USA,,77557,FALSE,FALSE,FALSE,-22,-22,-22,Chet McNabb
77558,Mark,McNamara,6/8/1959,California,USA,83,235,FALSE,FALSE,TRUE,1982,1,22,Mark McNamara
77559,Joe,McNamee,9/24/1926,San Francisco,USA,78,210,FALSE,FALSE,TRUE,1950,1,9,Joe McNamee
77560,Chris,McNealy,7/15/1961,San Jose State,USA,79,77560,FALSE,TRUE,FALSE,1983,2,38,Chris McNealy
77561,Larry,McNeill,1/31/1951,Marquette,USA,81,195,FALSE,TRUE,FALSE,1973,2,25,Larry McNeill
77562,Bob,McNeill,10/22/1938,St. Joseph's (PA),USA,73,170,TRUE,FALSE,FALSE,1960,3,19,Bob McNeill
77563,Carl,McNulty,2/14/1930,Purdue,USA,75,185,TRUE,FALSE,FALSE,1952,,,Carl McNulty
77565,Cozell,McQueen,1/18/1962,North Carolina State,USA,83,77565,FALSE,TRUE,FALSE,1985,4,91,Cozell McQueen
77566,Thales,McReynolds,6/8/1943,Miles,USA,75,185,TRUE,FALSE,FALSE,1965,11,82,Thales McReynolds
77567,Eric,McWilliams,4/18/1950,Long Beach State,USA,80,200,FALSE,TRUE,FALSE,1972,3,37,Eric McWilliams
77568,George,Mearns,4/18/1922,Rhode Island,USA,75,175,FALSE,TRUE,FALSE,-1,-1,-1,George Mearns
77570,Cliff,Meely,7/10/1947,Colorado,USA,80,215,FALSE,TRUE,FALSE,1971,1,7,Cliff Meely
77571,Scott,Meents,1/4/1964,Illinois,USA,82,77571,FALSE,TRUE,FALSE,1986,4,74,Scott Meents
77572,Dick,Mehen,5/20/1922,Tennessee,USA,77,195,FALSE,TRUE,FALSE,-1,-1,-1,Dick Mehen
77573,Don,Meineke,10/30/1930,Dayton,USA,79,208,FALSE,TRUE,FALSE,1952,,,Don Meineke
77574,Carl,Meinhold,3/29/1926,Long Island-Brooklyn,USA,74,77574,FALSE,FALSE,FALSE,-22,-22,-22,Carl Meinhold
77575,Gary,Melchionni,1/19/1951,Duke,USA,74,77575,TRUE,FALSE,FALSE,1973,2,33,Gary Melchionni
77576,Bill,Melchionni,10/19/1944,Villanova,USA,73,165,TRUE,FALSE,FALSE,1966,2,19,Bill Melchionni
77577,Ed,Melvin,2/13/1916,Duquesne,USA,69,170,FALSE,TRUE,FALSE,-1,-1,-1,Ed Melvin
77578,Dean,Meminger,5/13/1948,Marquette,USA,73,175,TRUE,FALSE,FALSE,1971,1,16,Dean Meminger
77579,Chuck,Mencel,4/21/1933,Minnesota,USA,72,168,TRUE,FALSE,FALSE,1955,2,12,Chuck Mencel
77580,John,Mengelt,10/16/1949,Auburn,USA,74,195,TRUE,FALSE,FALSE,1971,2,21,John Mengelt
77581,Ken,Menke,10/2/1922,Illinois,USA,72,168,TRUE,FALSE,FALSE,-1,-1,-1,Ken Menke
77582,Joe,Meriweather,10/26/1953,Southern Illinois,USA,82,215,FALSE,FALSE,TRUE,1975,1,11,Joe Meriweather
77583,Porter,Meriwether,3/16/1940,Tennessee State,USA,74,180,TRUE,FALSE,FALSE,1962,3,21,Porter Meriwether
77584,Tom,Meschery,10/26/1938,St. Mary's (CA),USA,78,215,FALSE,TRUE,FALSE,1961,1,7,Tom Meschery
77586,Dave,Meyers,4/21/1953,UCLA,USA,81,215,FALSE,TRUE,FALSE,1975,1,2,Dave Meyers
77587,Stan,Miasek,8/8/1924,No School,USA,77,210,FALSE,TRUE,FALSE,-1,-1,-1,Stan Miasek
77588,Larry,Micheaux,3/24/1960,Houston,USA,81,220,FALSE,TRUE,FALSE,1983,2,29,Larry Micheaux
77589,Zigmund,Mihalik,9/22/1916,Ford City HS (PA),USA,72,180,TRUE,FALSE,FALSE,-1,-1,-1,Zigmund Mihalik
77590,Ed,Mikan,10/20/1925,DePaul,USA,80,230,FALSE,FALSE,TRUE,1948,1,5,Ed Mikan
77591,Larry,Mikan,4/8/1948,Minnesota,USA,79,77591,FALSE,TRUE,FALSE,1970,4,64,Larry Mikan
77593,Vern,Mikkelsen,10/21/1928,Hamline,USA,79,230,FALSE,TRUE,FALSE,1949,,,Vern Mikkelsen
77594,Al,Miksis,2/2/1928,Western Illinois,USA,79,210,FALSE,FALSE,TRUE,-1,-1,-1,Al Miksis
77596,Eddie,Miles,7/5/1940,Seattle,USA,76,195,TRUE,FALSE,FALSE,1963,1,4,Eddie Miles
77598,Nat,Militzok,5/3/1923,Cornell,USA,75,195,FALSE,TRUE,FALSE,-1,-1,-1,Nat Militzok
77599,Eddie,Miller,6/18/1931,Syracuse,USA,80,225,FALSE,TRUE,FALSE,1952,,,Eddie Miller
77600,Harry,Miller,7/28/1923,North Carolina,USA,76,230,FALSE,FALSE,TRUE,-1,-1,-1,Harry Miller
77601,Jay,Miller,7/19/1943,Notre Dame,USA,77,205,FALSE,TRUE,FALSE,-1,-1,-1,Jay Miller
77602,Dick,Miller,4/26/1958,Toledo,USA,78,215,FALSE,TRUE,FALSE,1980,2,40,Dick Miller
77603,Bob,Miller,7/9/1956,Cincinnati,USA,82,230,FALSE,TRUE,FALSE,1978,4,85,Bob Miller
77604,Walt,Miller,7/30/1915,Duquesne,USA,74,190,FALSE,TRUE,FALSE,-1,-1,-1,Walt Miller
77605,Bill,Miller,11/24/1924,North Carolina,USA,75,190,FALSE,TRUE,FALSE,-1,-1,-1,Bill Miller
77606,John,Mills,9/7/1919,Western Kentucky,USA,80,203,FALSE,FALSE,TRUE,-1,-1,-1,John Mills
77609,Dirk,Minniefield,1/17/1961,Kentucky,USA,75,77609,TRUE,FALSE,FALSE,1983,2,33,Dirk Minniefield
77610,Dave,Minor,2/23/1922,UCLA,USA,74,185,TRUE,FALSE,FALSE,-1,-1,-1,Dave Minor
77612,Mark,Minor,5/14/1950,Ohio State,USA,78,77612,FALSE,TRUE,FALSE,1972,1,165,Mark Minor
77613,Wat,Misaka,12/21/1923,Utah,USA,67,150,TRUE,FALSE,FALSE,1947,,,Wat Misaka
77614,Todd,Mitchell,7/26/1966,Purdue,USA,79,77614,FALSE,TRUE,FALSE,1988,2,43,Todd Mitchell
77615,Mike,Mitchell,1/1/1956,Auburn,USA,79,215,FALSE,TRUE,FALSE,1978,1,15,Mike Mitchell
77616,Murray,Mitchell,3/19/1923,Sam Houston State,USA,78,,FALSE,FALSE,TRUE,1948,,,Murray Mitchell
77618,Steve,Mix,12/30/1947,Toledo,USA,79,215,FALSE,TRUE,FALSE,1969,5,61,Steve Mix
77619,Bill,Mlkvy,1/19/1931,Temple,USA,76,190,FALSE,TRUE,FALSE,1952,,,Bill Mlkvy
77621,Larry,Moffett,11/5/1954,UNLV,USA,80,210,FALSE,TRUE,FALSE,1977,2,34,Larry Moffett
77622,Leo,Mogus,4/13/1921,Youngstown State,USA,76,190,FALSE,TRUE,FALSE,-1,-1,-1,Leo Mogus
77623,Paul,Mokeski,1/3/1957,Kansas,USA,84,250,FALSE,FALSE,TRUE,1979,2,42,Paul Mokeski
77624,Jack,Molinas,10/1/1931,Columbia,USA,78,200,FALSE,TRUE,FALSE,1953,1,3,Jack Molinas
77625,Wayne,Molis,4/17/1943,Lewis,USA,80,230,FALSE,TRUE,FALSE,1965,10,75,Wayne Molis
77626,Sidney,Moncrief,9/21/1957,Arkansas,USA,76,180,TRUE,FALSE,FALSE,1979,1,5,Sidney Moncrief
77627,Eric,Money,2/6/1955,Arizona,USA,72,170,TRUE,FALSE,FALSE,1974,2,33,Eric Money
77628,Rodney,Monroe,4/16/1968,North Carolina State,USA,75,185,TRUE,FALSE,FALSE,1991,2,30,Rodney Monroe
77630,Howie,Montgomery,8/22/1940,Texas-Pan American,USA,76,220,FALSE,TRUE,FALSE,1962,7,59,Howie Montgomery
77631,Jim,Mooney,7/8/1930,Villanova,USA,77,215,FALSE,TRUE,FALSE,-1,-1,-1,Jim Mooney
77632,Andre,Moore,7/2/1964,Loyola-Chicago,USA,81,215,FALSE,TRUE,FALSE,1987,2,31,Andre Moore
77633,Johnny,Moore,3/3/1958,Texas-Austin,USA,73,175,TRUE,FALSE,FALSE,1979,2,43,Johnny Moore
77634,Jackie,Moore,9/24/1932,La Salle,USA,77,180,FALSE,TRUE,FALSE,-1,-1,-1,Jackie Moore
77635,Lowes,Moore,5/5/1957,West Virginia,USA,73,170,TRUE,FALSE,FALSE,1980,3,52,Lowes Moore
77636,Otto,Moore,8/27/1946,Texas-Pan American,USA,83,205,FALSE,FALSE,TRUE,1968,1,6,Otto Moore
77637,Ron,Moore,1/16/1962,West Virginia State,USA,84,260,FALSE,FALSE,TRUE,1987,2,25,Ron Moore
77639,Jackie,Moreland,3/11/1938,Louisiana Tech,USA,79,215,FALSE,TRUE,FALSE,1960,1,4,Jackie Moreland
77640,Guy,Morgan,8/23/1960,Wake Forest,USA,80,205,TRUE,FALSE,FALSE,1982,2,40,Guy Morgan
77641,Rex,Morgan,10/27/1948,Jacksonville,USA,77,77641,TRUE,FALSE,FALSE,1970,2,21,Rex Morgan
77642,Elmo,Morgenthaler,8/3/1922,New Mexico Tech,USA,81,230,FALSE,FALSE,TRUE,-1,-1,-1,Elmo Morgenthaler
77644,Darren,Morningstar,4/22/1969,Pittsburgh,USA,82,235,FALSE,FALSE,TRUE,1992,2,47,Darren Morningstar
77646,Max,Morris,3/14/1925,Northwestern,USA,74,195,FALSE,TRUE,FALSE,-1,-1,-1,Max Morris
77647,Isaiah,Morris,4/2/1969,Arkansas,USA,80,229,FALSE,TRUE,FALSE,1992,2,37,Isaiah Morris
77648,Dwight,Morrison,4/26/1932,Idaho,USA,80,77648,FALSE,TRUE,FALSE,1954,2,14,Dwight Morrison
77649,Mike,Morrison,8/16/1967,Loyola-Maryland,USA,76,195,TRUE,FALSE,FALSE,1989,2,51,Mike Morrison
77652,Richard,Morton,2/2/1966,California State-Fullerton,USA,75,77652,FALSE,TRUE,FALSE,-22,-22,-22,Richard Morton
77653,Glenn,Mosley,12/26/1955,Seton Hall,USA,80,195,FALSE,TRUE,FALSE,1977,1,20,Glenn Mosley
77654,Perry,Moss,11/11/1958,Northeastern,USA,74,185,TRUE,FALSE,FALSE,1982,3,69,Perry Moss
77657,Chuck,Mrazovich,2/26/1924,Eastern Kentucky,USA,77,185,FALSE,TRUE,FALSE,1950,3,,Chuck Mrazovich
77658,Erwin,Mueller,3/12/1944,San Francisco,USA,80,230,FALSE,TRUE,FALSE,1966,2,20,Erwin Mueller
77659,Joe,Mullaney,11/17/1925,Holy Cross,USA,72,77659,TRUE,FALSE,FALSE,-22,-22,-22,Joe Mullaney
77660,Bob,Mullens,11/1/1922,Fordham,USA,73,77660,FALSE,FALSE,FALSE,-22,-22,-22,Bob Mullens
77662,Jeff,Mullins,3/18/1942,Duke,USA,76,77662,TRUE,FALSE,FALSE,1964,1,5,Jeff Mullins
77664,Chris,Munk,8/5/1967,Southern California,USA,81,77664,FALSE,TRUE,FALSE,-22,-22,-22,Chris Munk
77665,George,Munroe,1/5/1922,Dartmouth,USA,71,170,TRUE,FALSE,FALSE,-1,-1,-1,George Munroe
77668,Allen,Murphy,7/15/1952,Louisville,USA,76,77668,TRUE,FALSE,FALSE,1975,2,35,Allen Murphy
77669,Calvin,Murphy,5/9/1948,Niagara,USA,69,165,TRUE,FALSE,FALSE,1970,2,18,Calvin Murphy
77670,Jay,Murphy,6/26/1962,Boston College,USA,81,220,FALSE,TRUE,FALSE,1984,2,31,Jay Murphy
77671,John,Murphy,9/13/1924,Simon Gratz HS (PA),USA,74,175,FALSE,TRUE,FALSE,1975,8,140,John Murphy
77672,Dick,Murphy,3/10/1921,Manhattan,USA,73,77672,TRUE,FALSE,FALSE,-22,-22,-22,Dick Murphy
77673,Ronnie,Murphy,7/29/1964,Jacksonville,USA,77,225,FALSE,TRUE,FALSE,1987,1,17,Ronnie Murphy
77674,Tod,Murphy,12/24/1963,California-Irvine,USA,81,220,FALSE,FALSE,TRUE,1986,3,53,Tod Murphy
77675,Ken,Murray,4/20/1928,St. Bonaventure,USA,74,190,TRUE,FALSE,FALSE,1950,4,,Ken Murray
77676,Dorie,Murrey,9/7/1943,Detroit,USA,80,215,FALSE,TRUE,FALSE,1966,2,12,Dorie Murrey
77677,Angelo,Musi,7/25/1918,Temple,USA,69,145,TRUE,FALSE,FALSE,-1,-1,-1,Angelo Musi
77681,Bob,Naber,9/3/1929,Louisville,USA,75,185,FALSE,TRUE,FALSE,-1,-1,-1,Bob Naber
77682,Boris,Nachamkin,12/6/1933,New York University,USA,78,210,FALSE,TRUE,FALSE,1954,2,16,Boris Nachamkin
77683,Jerry,Nagel,5/18/1928,Loyola-Chicago,USA,72,190,TRUE,FALSE,FALSE,1949,4,,Jerry Nagel
77684,Fred,Nagy,1/3/1924,Akron,USA,73,185,TRUE,FALSE,FALSE,1947,,,Fred Nagy
77685,Larry,Nance,2/12/1959,Clemson,USA,82,77685,FALSE,TRUE,FALSE,1981,1,20,Larry Nance
77686,Paul,Napolitano,2/3/1923,San Francisco,USA,74,77686,FALSE,FALSE,FALSE,-22,-22,-22,Paul Napolitano
77687,Charles,Nash,7/24/1942,Kentucky,USA,77,215,FALSE,TRUE,FALSE,1964,2,12,Charles Nash
77688,Bob,Nash,8/24/1950,Hawaii,USA,80,195,FALSE,TRUE,FALSE,1972,1,9,Bob Nash
77689,Swen,Nater,1/14/1950,UCLA,USA,83,240,FALSE,FALSE,TRUE,1973,1,16,Swen Nater
77690,Howard,Nathan,1/21/1972,Louisiana-Monroe,USA,71,175,TRUE,FALSE,FALSE,-1,-1,-1,Howard Nathan
77691,Calvin,Natt,1/8/1957,Louisiana-Monroe,USA,78,77691,FALSE,TRUE,FALSE,1979,1,8,Calvin Natt
77692,Kenny,Natt,10/5/1958,Louisiana-Monroe,USA,75,185,TRUE,FALSE,FALSE,1980,2,30,Kenny Natt
77693,Willie,Naulls,10/7/1934,UCLA,USA,78,225,FALSE,TRUE,FALSE,1956,,,Willie Naulls
77694,Craig,Neal,2/16/1964,Georgia Tech,USA,77,165,TRUE,FALSE,FALSE,1988,3,71,Craig Neal
77695,Jim,Neal,5/21/1930,Wofford,USA,83,235,FALSE,FALSE,TRUE,1953,1,6,Jim Neal
77696,Lloyd,Neal,12/10/1950,Tennessee State,USA,79,77696,FALSE,TRUE,FALSE,1972,3,31,Lloyd Neal
77697,Ed,Nealy,2/19/1960,Kansas State,USA,79,238,FALSE,TRUE,FALSE,1982,8,166,Ed Nealy
77698,Al,Negratti,6/12/1921,Seton Hall,USA,75,200,FALSE,TRUE,FALSE,-1,-1,-1,Al Negratti
77699,Barry,Nelson,9/19/1949,Duquesne,USA,82,77699,FALSE,FALSE,TRUE,1971,5,85,Barry Nelson
77700,Don,Nelson,5/15/1940,Iowa,USA,78,210,FALSE,TRUE,FALSE,1962,3,17,Don Nelson
77701,Louie,Nelson,5/28/1951,Washington,USA,75,190,TRUE,FALSE,FALSE,1973,2,19,Louie Nelson
77704,Martin,Nessley,2/16/1965,Duke,USA,86,260,FALSE,TRUE,FALSE,1987,6,116,Martin Nessley
77705,Johnny,Neumann,9/11/1951,Mississippi,USA,78,200,TRUE,FALSE,FALSE,1973,6,98,Johnny Neumann
77706,Paul,Neumann,1/30/1938,Stanford,USA,73,175,TRUE,FALSE,FALSE,1959,4,27,Paul Neumann
77707,Chuck,Nevitt,6/13/1959,North Carolina State,USA,89,77707,FALSE,FALSE,TRUE,1982,3,63,Chuck Nevitt
77710,Mike,Newlin,1/2/1949,Utah,USA,76,77710,TRUE,FALSE,FALSE,1971,2,24,Mike Newlin
77712,Dave,Newmark,9/11/1946,Columbia,USA,84,240,FALSE,FALSE,TRUE,1968,3,31,Dave Newmark
77713,Jack,Nichols,4/9/1926,Washington,USA,79,222,FALSE,FALSE,TRUE,1948,1,12,Jack Nichols
77715,Carl,Nicks,10/6/1958,Indiana State,USA,73,175,TRUE,FALSE,FALSE,1980,1,23,Carl Nicks
77716,Rich,Niemann,7/2/1946,St. Louis,USA,84,77716,FALSE,FALSE,TRUE,1968,4,42,Rich Niemann
77717,John,Niemiera,5/26/1921,Notre Dame,USA,73,165,TRUE,FALSE,FALSE,-1,-1,-1,John Niemiera
77718,Mike,Niles,3/31/1955,California State-Fullerton,USA,78,225,FALSE,TRUE,FALSE,1979,4,83,Mike Niles
77719,Kurt,Nimphius,3/13/1958,Arizona State,USA,82,218,FALSE,FALSE,TRUE,1980,3,47,Kurt Nimphius
77720,Dyron,Nix,2/11/1967,Tennessee,USA,79,210,TRUE,FALSE,FALSE,1989,2,29,Dyron Nix
77721,Norm,Nixon,10/11/1955,Duquesne,USA,74,170,TRUE,FALSE,FALSE,1977,1,22,Norm Nixon
77722,Chuck,Noble,7/24/1931,Louisville,USA,76,190,TRUE,FALSE,FALSE,1954,4,30,Chuck Noble
77723,Paul,Noel,8/4/1924,Kentucky,USA,76,185,FALSE,TRUE,FALSE,-1,-1,-1,Paul Noel
77724,Jim,Nolan,6/9/1927,Georgia Tech,USA,80,210,FALSE,FALSE,TRUE,1949,2,,Jim Nolan
77725,Paul,Nolen,9/3/1929,Texas Tech,USA,82,,FALSE,FALSE,TRUE,1953,,,Paul Nolen
77727,Robert,Nordmann,12/11/1939,St. Louis,USA,82,225,FALSE,FALSE,TRUE,1961,3,25,Robert Nordmann
77728,Johnny,Norlander,3/5/1921,Hamline,USA,75,180,FALSE,TRUE,FALSE,-1,-1,-1,Johnny Norlander
77729,Connie,Norman,9/24/1953,Arizona,USA,75,175,TRUE,FALSE,FALSE,1974,3,37,Connie Norman
77731,Audie,Norris,12/18/1960,Jackson State,USA,81,230,FALSE,FALSE,TRUE,1982,2,37,Audie Norris
77732,Sylvester,Norris,2/18/1957,Jackson State,USA,83,220,FALSE,FALSE,TRUE,1979,3,63,Sylvester Norris
77733,Willie,Norwood,8/8/1947,Alcorn State,USA,79,77733,FALSE,TRUE,FALSE,1969,2,19,Willie Norwood
77734,George,Nostrand,1/25/1924,Wyoming,USA,80,195,FALSE,FALSE,TRUE,-1,-1,-1,George Nostrand
77735,Stan,Noszka,9/19/1920,Duquesne,USA,73,185,TRUE,FALSE,FALSE,-1,-1,-1,Stan Noszka
77736,Mike,Novak,4/23/1915,Loyola-Chicago,USA,81,219,FALSE,FALSE,TRUE,-1,-1,-1,Mike Novak
